artist,song,link,text
Wiz Khalifa,MIA,/w/wiz+khalifa/mia_21049102.html,"My jewelry on so all my dogs is ready for the action  
I'm in my old school, my niggas ridin new  
I spent the whole thing, I'm never going broke  
Shout out to everybody who got the first Cabin Fever  "
Wiz Khalifa,Most Of Us,/w/wiz+khalifa/most+of+us_21106693.html,"Most of us, brought our own dope and we down to smoke  
Most of us, got our change up, never change up  
Most of us, made our own way without a hand out  
Most of us, smoke that loud kush so we stand out  "
Wiz Khalifa,No Permission,/w/wiz+khalifa/no+permission_21098473.html,"I fuck with her, when I'm talkin', she listen  
Can't take it? Don't cross the line when you finish  
Haters be talkin', don't mind 'em, don't listen  
Go up in smoke just like I'm a magician  "
Wiz Khalifa,No Sleep,/w/wiz+khalifa/no+sleep_20907158.html,"We fly I mean so fly we need a whole wing  
Get high, I mean so high we see the whole street  
Every time I look up, it's another red cup  
Waking up in the morning, two hoes laying next to me  "
Wiz Khalifa,On My Level,/w/wiz+khalifa/on+my+level_20907197.html,"She was high on that pill so I fucked yo lady  
Come to my house I give 'em everything they want  
These bitches so high man, we ain't even speakin'  
All about a dollar, my team in the cash gettin'  "
Wiz Khalifa,Rise Above,/w/wiz+khalifa/rise+above_21047859.html,"I'm Robert Townsend and my words gon' Hollywood Shuffle  
You see it you like it, I can probably afford it  
Uh, you would have thought that from seeing me going hard  
What they gon' get, and you don't want that  "
Wiz Khalifa,Roll Up,/w/wiz+khalifa/roll+up_20902068.html,"And if you keep fitting me in your plans and fuckin' up,  
I ain't gon' flex, I'm not gon' front  
I can be your best friend, and you be my homie  
Send her my way, she ain't gotta hold up  "
Wiz Khalifa,See You Again,/w/wiz+khalifa/see+you+again_21096964.html,"It's been a long day without you my friend  
It's been a long day without you my friend  
Everything I went through you were standing there by my side  
It's been a long day without you my friend  "
Wiz Khalifa,Star Of The Show,/w/wiz+khalifa/star+of+the+show_20914889.html,"I only like to see the hoes who keep their nose up  
And toast to what this hard work got us to
I'm breaking down the weed, put it in the bong  
Don't get a chance to see me face to face  "
Wiz Khalifa,The Race,/w/wiz+khalifa/the+race_20905198.html,"We flying up, no you wont need a ticket at all  
Or the ones I use to roll up my trees  
My ex calling my phone, wishing she could stunt with me  
Get hired up, if they want than I bring them along  "
